Date,Open,High,Low,Close,Volume,OpenInt
1970-03-13,0.5476,0.5569,0.5385,0.5476,4964415,0
1970-03-16,0.5385,0.5385,0.5294,0.5385,4817165,0
1970-03-17,0.5385,0.5569,0.5385,0.5476,1893209,0
1970-03-18,0.5569,0.575,0.5569,0.566,4459560,0
1970-03-19,0.566,0.575,0.5569,0.566,2987061,0
1970-03-20,0.566,0.566,0.5569,0.5569,3639168,0
1970-03-23,0.5569,0.566,0.5476,0.5569,3302597,0
1970-03-24,0.5569,0.575,0.5569,0.566,2650493,0
1970-03-25,0.575,0.5932,0.575,0.5842,2839813,0
1970-03-26,0.5842,0.5842,0.575,0.5842,2250816,0
1970-03-30,0.5842,0.5932,0.5842,0.5932,1199033,0
1970-03-31,0.5932,0.5932,0.5842,0.5932,2019423,0
1970-04-01,0.5932,0.6116,0.5842,0.6025,2839813,0
1970-04-02,0.6025,0.6025,0.6025,0.6025,1703888,0
1970-04-03,0.6025,0.6116,0.6025,0.6116,2650493,0
1970-04-06,0.6116,0.6116,0.5932,0.5932,1451461,0
1970-04-07,0.5842,0.5842,0.575,0.575,2250816,0
1970-04-08,0.566,0.566,0.5569,0.566,3197420,0
1970-04-09,0.566,0.575,0.5569,0.5569,2292886,0
1970-04-10,0.5569,0.5569,0.5476,0.5569,1367318,0
1970-04-13,0.5569,0.5569,0.5385,0.5385,2334957,0
1970-04-14,0.5385,0.5476,0.5385,0.5476,1956316,0
1970-04-15,0.5476,0.5569,0.5476,0.5476,2461173,0
1970-04-16,0.5476,0.5476,0.5385,0.5385,2734634,0
1970-04-17,0.5385,0.5385,0.5294,0.5294,3092240,0
1970-04-20,0.5294,0.5385,0.5294,0.5385,3260527,0
1970-04-21,0.5385,0.5569,0.5294,0.5294,2566351,0
1970-04-22,0.5294,0.5294,0.5204,0.5204,3786417,0
1970-04-23,0.5204,0.5204,0.502,0.5111,4522666,0
1970-04-24,0.5111,0.5111,0.4929,0.4929,5048555,0
1970-04-27,0.4929,0.4929,0.46552,0.47465,4880272,0
1970-04-28,0.47465,0.4929,0.46552,0.48362,5258914,0
1970-04-29,0.48362,0.5204,0.47465,0.5204,5995161,0
1970-04-30,0.5204,0.5204,0.502,0.5204,3344668,0
1970-05-01,0.5204,0.5204,0.502,0.5111,3618132,0
1970-05-04,0.502,0.502,0.47465,0.47465,5300985,0
1970-05-05,0.47465,0.48362,0.43819,0.45637,12011357,0
1970-05-06,0.45637,0.48362,0.45637,0.48362,9423973,0
1970-05-07,0.4929,0.502,0.4929,0.4929,3660205,0
1970-05-08,0.48362,0.48362,0.46552,0.48362,3470883,0
1970-05-11,0.48362,0.4929,0.47465,0.47465,2019423,0
1970-05-12,0.47465,0.502,0.46552,0.47465,6920730,0
1970-05-13,0.47465,0.48362,0.46552,0.47465,4101952,0
1970-05-14,0.47465,0.48362,0.46552,0.48362,5932054,0
1970-05-15,0.48362,0.5111,0.47465,0.502,10349542,0
1970-05-18,0.502,0.5111,0.4929,0.4929,2839813,0
1970-05-19,0.4929,0.4929,0.47465,0.47465,5343057,0
1970-05-20,0.47465,0.48362,0.46552,0.46552,7741119,0
1970-05-21,0.46552,0.46552,0.44722,0.45637,20278370,0
1970-05-22,0.45637,0.46552,0.42895,0.43819,12158605,0
1970-05-25,0.42895,0.42895,0.41075,0.41075,8540475,0
1970-05-26,0.41075,0.41991,0.38343,0.39248,16828521,0
1970-05-27,0.39248,0.42895,0.39248,0.42895,9949864,0
1970-05-28,0.42895,0.45637,0.42895,0.45637,15524311,0
1970-05-29,0.45637,0.47465,0.42895,0.46552,12600354,0
1970-06-01,0.46552,0.48362,0.45637,0.48362,8666688,0
1970-06-02,0.48362,0.48362,0.46552,0.48362,9108437,0
1970-06-03,0.48362,0.4929,0.47465,0.48362,8014583,0
1970-06-04,0.48362,0.48362,0.46552,0.46552,3933666,0
1970-06-05,0.46552,0.47465,0.45637,0.47465,10496791,0
1970-06-08,0.47465,0.47465,0.45637,0.46552,2271850,0
1970-06-09,0.46552,0.48362,0.46552,0.47465,5406163,0
1970-06-10,0.47465,0.48362,0.47465,0.48362,4333345,0
1970-06-11,0.47465,0.47465,0.46552,0.46552,4122988,0
1970-06-12,0.46552,0.47465,0.45637,0.46552,4711986,0
1970-06-15,0.46552,0.4929,0.46552,0.4929,4417488,0
1970-06-16,0.4929,0.5111,0.4929,0.5111,7089015,0
1970-06-17,0.5111,0.5204,0.4929,0.502,5700661,0
1970-06-18,0.502,0.5204,0.4929,0.5204,6268624,0
1970-06-19,0.5204,0.5204,0.5111,0.5111,3723311,0
1970-06-22,0.5111,0.5111,0.502,0.5111,3029133,0
1970-06-23,0.5111,0.5111,0.4929,0.4929,5553412,0
1970-06-24,0.4929,0.502,0.48362,0.48362,8961186,0
1970-06-25,0.4929,0.502,0.4929,0.502,2987061,0
1970-06-26,0.4929,0.4929,0.47465,0.48362,5132699,0
1970-06-29,0.48362,0.48362,0.46552,0.47465,4985450,0
1970-06-30,0.47465,0.4929,0.47465,0.47465,2650493,0
1970-07-01,0.47465,0.48362,0.46552,0.48362,4627843,0
1970-07-02,0.48362,0.48362,0.46552,0.46552,4417488,0
1970-07-06,0.46552,0.46552,0.42895,0.42895,7004872,0
1970-07-07,0.42895,0.44722,0.42895,0.43819,9024295,0
1970-07-08,0.44722,0.4929,0.44722,0.4929,7278336,0
1970-07-09,0.4929,0.4929,0.46552,0.47465,8687725,0
1970-07-10,0.47465,0.47465,0.46552,0.46552,3891595,0
1970-07-13,0.46552,0.47465,0.46552,0.46552,2587384,0
1970-07-14,0.46552,0.47465,0.46552,0.47465,2839813,0
1970-07-15,0.48362,0.4929,0.48362,0.4929,8182869,0
1970-07-16,0.4929,0.502,0.48362,0.48362,5532377,0
1970-07-17,0.4929,0.4929,0.4929,0.4929,2944993,0
1970-07-20,0.4929,0.4929,0.47465,0.47465,3029133,0
1970-07-21,0.47465,0.47465,0.46552,0.47465,3470883,0
1970-07-22,0.47465,0.48362,0.46552,0.46552,5932054,0
1970-07-23,0.46552,0.48362,0.46552,0.48362,6857623,0
1970-07-24,0.47465,0.47465,0.45637,0.45637,8119759,0
1970-07-27,0.45637,0.45637,0.43819,0.43819,12158605,0
1970-07-28,0.43819,0.44722,0.43819,0.44722,7804228,0
1970-07-29,0.44722,0.44722,0.43819,0.43819,6962801,0
1970-07-30,0.43819,0.43819,0.41991,0.42895,14093886,0
1970-07-31,0.42895,0.42895,0.41075,0.41075,6731409,0
1970-08-03,0.41075,0.41991,0.41075,0.41075,3618132,0
1970-08-04,0.41075,0.41991,0.40162,0.41991,4522666,0
1970-08-05,0.41991,0.41991,0.41075,0.41075,1914244,0
1970-08-06,0.41075,0.41075,0.40162,0.40162,3239491,0
1970-08-07,0.40162,0.41991,0.39248,0.40162,5406163,0
1970-08-10,0.40162,0.40162,0.39248,0.39248,3239491,0
1970-08-11,0.39248,0.40162,0.39248,0.40162,3975739,0
1970-08-12,0.40162,0.40162,0.3742,0.3742,8456332,0
1970-08-13,0.3742,0.3742,0.35601,0.3742,8813938,0
1970-08-14,0.3742,0.3742,0.36514,0.36514,3533989,0
1970-08-17,0.36514,0.38343,0.36514,0.38343,2608420,0
1970-08-18,0.38343,0.39248,0.38343,0.39248,5195805,0
1970-08-19,0.38343,0.38343,0.36514,0.3742,3870560,0
1970-08-20,0.3742,0.3742,0.36514,0.3742,4459560,0
1970-08-21,0.3742,0.39248,0.3742,0.39248,4859237,0
1970-08-24,0.39248,0.40162,0.38343,0.39248,8961186,0
1970-08-25,0.39248,0.41991,0.38343,0.41075,8666688,0
1970-08-26,0.41075,0.41991,0.39248,0.39248,7131086,0
1970-08-27,0.39248,0.41075,0.39248,0.41075,6920730,0
1970-08-28,0.41075,0.42895,0.41075,0.42895,8267012,0
1970-08-31,0.42895,0.42895,0.41991,0.41991,1766993,0
1970-09-01,0.41991,0.42895,0.41991,0.41991,4038845,0
1970-09-02,0.41991,0.42895,0.41991,0.41991,2313923,0
1970-09-03,0.41991,0.43819,0.41991,0.41991,2250816,0
1970-09-04,0.41991,0.41991,0.41075,0.41991,2839813,0
1970-09-08,0.41991,0.41991,0.40162,0.41075,3449848,0
1970-09-09,0.41075,0.41991,0.40162,0.41075,2334957,0
1970-09-10,0.41075,0.41075,0.40162,0.40162,1872171,0
1970-09-11,0.40162,0.41991,0.40162,0.41075,2103565,0
1970-09-14,0.41075,0.41991,0.41075,0.41075,3176384,0
1970-09-15,0.41075,0.41075,0.40162,0.41075,1241105,0
1970-09-16,0.41075,0.43819,0.41075,0.43819,3933666,0
1970-09-17,0.44722,0.45637,0.44722,0.44722,7951477,0
1970-09-18,0.44722,0.45637,0.44722,0.44722,2461173,0
1970-09-21,0.44722,0.44722,0.43819,0.44722,2082529,0
1970-09-22,0.44722,0.44722,0.43819,0.43819,2124602,0
1970-09-23,0.43819,0.45637,0.43819,0.45637,5048555,0
1970-09-24,0.47465,0.4929,0.47465,0.4929,7804228,0
1970-09-25,0.4929,0.4929,0.48362,0.48362,3660205,0
1970-09-28,0.48362,0.48362,0.47465,0.48362,4796129,0
1970-09-29,0.48362,0.502,0.47465,0.4929,4333345,0
1970-09-30,0.48362,0.48362,0.47465,0.47465,1766993,0
1970-10-01,0.47465,0.47465,0.45637,0.46552,3197420,0
1970-10-02,0.46552,0.48362,0.46552,0.47465,2061494,0
1970-10-05,0.47465,0.48362,0.47465,0.48362,1914244,0
1970-10-06,0.48362,0.48362,0.46552,0.47465,1493533,0
1970-10-07,0.47465,0.47465,0.46552,0.47465,2692563,0
1970-10-08,0.47465,0.47465,0.46552,0.46552,3681240,0
1970-10-09,0.46552,0.47465,0.45637,0.46552,1661816,0
1970-10-12,0.46552,0.46552,0.45637,0.46552,2145637,0
1970-10-13,0.46552,0.46552,0.45637,0.46552,1619745,0
1970-10-14,0.46552,0.46552,0.46552,0.46552,1388353,0
1970-10-15,0.46552,0.47465,0.46552,0.46552,757284,0
1970-10-16,0.46552,0.47465,0.46552,0.46552,1493533,0
1970-10-19,0.46552,0.46552,0.46552,0.46552,1661816,0
1970-10-20,0.46552,0.47465,0.46552,0.47465,673141,0
1970-10-21,0.47465,0.47465,0.46552,0.46552,3533989,0
1970-10-22,0.46552,0.46552,0.45637,0.46552,1830102,0
1970-10-23,0.47465,0.47465,0.47465,0.47465,820391,0
1970-10-26,0.47465,0.47465,0.46552,0.46552,673141,0
1970-10-27,0.46552,0.47465,0.46552,0.47465,1367318,0
1970-10-28,0.47465,0.4929,0.47465,0.4929,1977352,0
1970-10-29,0.4929,0.4929,0.48362,0.48362,2187708,0
1970-10-30,0.48362,0.48362,0.47465,0.48362,1409388,0
1970-11-02,0.48362,0.502,0.47465,0.502,2419100,0
1970-11-03,0.502,0.5111,0.502,0.502,4480595,0
1970-11-04,0.502,0.5111,0.502,0.502,2566351,0
1970-11-05,0.502,0.5111,0.502,0.502,2587384,0
1970-11-06,0.5111,0.5111,0.5111,0.5111,2608420,0
1970-11-09,0.5111,0.5385,0.5111,0.5385,9592258,0
1970-11-10,0.5385,0.5385,0.5294,0.5294,2587384,0
1970-11-11,0.5294,0.5476,0.5294,0.5385,5006485,0
1970-11-12,0.5385,0.5385,0.5111,0.5111,3218454,0
1970-11-13,0.5111,0.5111,0.5111,0.5111,4838200,0
1970-11-17,0.5294,0.5294,0.5204,0.5204,2503243,0
1970-11-18,0.5204,0.5204,0.5204,0.5204,1893209,0
1970-11-19,0.5204,0.5294,0.5204,0.5294,2713600,0
1970-11-20,0.5294,0.5569,0.5294,0.5569,6100340,0
1970-11-23,0.5569,0.566,0.5569,0.5569,4186093,0
1970-11-24,0.5569,0.566,0.5476,0.5569,2545313,0
1970-11-25,0.566,0.575,0.566,0.566,2755672,0
1970-11-27,0.566,0.5842,0.566,0.5842,2334957,0
1970-11-30,0.5932,0.6116,0.5932,0.6025,3765382,0
1970-12-01,0.6025,0.6025,0.5932,0.5932,5322020,0
1970-12-02,0.5932,0.6025,0.575,0.6025,4459560,0
1970-12-03,0.6025,0.6025,0.5932,0.5932,2313923,0
1970-12-04,0.5932,0.6116,0.5932,0.6025,3555026,0
1970-12-07,0.6025,0.6025,0.5932,0.6025,2145637,0
1970-12-08,0.6025,0.6025,0.5842,0.5932,2419100,0
1970-12-09,0.5842,0.5842,0.5842,0.5842,4690949,0
1970-12-10,0.5842,0.5842,0.5842,0.5842,1325245,0
1970-12-11,0.5842,0.5932,0.5842,0.5932,2524278,0
1970-12-14,0.5842,0.5842,0.575,0.575,1998387,0
1970-12-15,0.575,0.575,0.5569,0.566,4817165,0
1970-12-16,0.566,0.566,0.5569,0.566,1156962,0
1970-12-17,0.566,0.566,0.566,0.566,2187708,0
1970-12-18,0.566,0.566,0.5569,0.5569,1935280,0
1970-12-21,0.5569,0.5569,0.5569,0.5569,1851137,0
1970-12-22,0.5569,0.5569,0.5569,0.5569,1367318,0
1970-12-23,0.5569,0.5569,0.5385,0.5569,17796164,0
1970-12-24,0.5569,0.5569,0.5476,0.5476,2040460,0
1970-12-28,0.5569,0.566,0.5569,0.5569,1346282,0
1970-12-29,0.5569,0.5842,0.5569,0.5842,2166673,0
1970-12-30,0.5842,0.5842,0.566,0.575,3618132,0
1970-12-31,0.575,0.575,0.566,0.566,1283175,0
1971-01-04,0.566,0.566,0.5569,0.5569,441749,0
1971-01-05,0.5569,0.566,0.5569,0.566,2650493,0
1971-01-06,0.575,0.6025,0.575,0.5932,6226554,0
1971-01-07,0.5932,0.6116,0.5932,0.6025,9171544,0
1971-01-08,0.6025,0.6025,0.5932,0.5932,4648880,0
1971-01-11,0.5932,0.6116,0.5932,0.6116,3660205,0
1971-01-12,0.6116,0.6207,0.6025,0.6207,4796129,0
1971-01-13,0.6207,0.6388,0.6207,0.6207,7215226,0
1971-01-14,0.6207,0.6298,0.6207,0.6298,4648880,0
1971-01-15,0.6298,0.6481,0.6298,0.6388,7699049,0
1971-01-18,0.6388,0.6388,0.6298,0.6298,7383515,0
1971-01-19,0.6298,0.6298,0.6116,0.6207,3512953,0
1971-01-20,0.6207,0.6207,0.6116,0.6116,1766993,0
1971-01-21,0.6116,0.6207,0.6116,0.6207,4354382,0
1971-01-22,0.6207,0.6207,0.6116,0.6116,2377029,0
1971-01-25,0.6116,0.6388,0.6116,0.6388,4880272,0
1971-01-26,0.6388,0.6388,0.6298,0.6298,4059882,0
1971-01-27,0.6298,0.6298,0.6116,0.6298,6626230,0
1971-01-28,0.6298,0.6298,0.6298,0.6298,904533,0
1971-01-29,0.6298,0.6388,0.6298,0.6388,5258914,0
1971-02-01,0.6388,0.6481,0.6388,0.6388,2355993,0
1971-02-02,0.6481,0.6573,0.6481,0.6573,3260527,0
1971-02-03,0.6573,0.6661,0.6481,0.6661,4165059,0
1971-02-04,0.6661,0.6845,0.6661,0.6845,4985450,0
1971-02-05,0.6845,0.7028,0.6845,0.6936,3386740,0
1971-02-08,0.6936,0.7028,0.6845,0.6936,4038845,0
1971-02-09,0.6936,0.6936,0.6756,0.6756,3744346,0
1971-02-10,0.6756,0.6756,0.6573,0.6573,4859237,0
1971-02-11,0.6661,0.6661,0.6661,0.6661,1998387,0
1971-02-12,0.6661,0.6936,0.6661,0.6936,5742733,0
1971-02-16,0.6936,0.6936,0.6845,0.6936,1766993,0
1971-02-17,0.6936,0.6936,0.6845,0.6936,4207132,0
1971-02-18,0.6936,0.6936,0.6936,0.6936,1451461,0
1971-02-19,0.6936,0.6936,0.6845,0.6936,1661816,0
1971-02-22,0.6936,0.6936,0.6936,0.6936,1745960,0
1971-02-23,0.6936,0.6936,0.6756,0.6845,7593871,0
1971-02-24,0.6845,0.7028,0.6845,0.7028,3113276,0
1971-02-25,0.7119,0.7211,0.7119,0.7119,2797744,0
1971-02-26,0.7119,0.7119,0.7119,0.7119,1745960,0
1971-03-01,0.7485,0.7485,0.7119,0.7485,3134313,0
1971-03-02,0.7485,0.785,0.7485,0.785,6699856,0
1971-03-03,0.776,0.776,0.7576,0.7576,4848717,0
1971-03-04,0.7576,0.785,0.7576,0.785,5932054,0
1971-03-05,0.785,0.8124,0.776,0.794,4059882,0
1971-03-08,0.794,0.8214,0.794,0.8124,3292078,0
1971-03-09,0.8124,0.858,0.8032,0.8487,4775093,0
1971-03-10,0.8487,0.8763,0.8487,0.8671,6468464,0
1971-03-11,0.858,0.858,0.8214,0.8214,5721697,0
1971-03-12,0.8214,0.8307,0.794,0.8124,5816358,0
1971-03-15,0.8124,0.8307,0.794,0.8124,4101952,0
1971-03-16,0.8124,0.8307,0.8032,0.8124,3775900,0
1971-03-17,0.8124,0.8214,0.8032,0.8032,2461173,0
1971-03-18,0.8032,0.8214,0.8032,0.8124,1830102,0
1971-03-19,0.8124,0.8124,0.8032,0.8032,1483013,0
1971-03-22,0.8032,0.8124,0.776,0.785,2029940,0
1971-03-23,0.785,0.794,0.776,0.794,3828489,0
1971-03-24,0.794,0.8214,0.794,0.8032,3008099,0
1971-03-25,0.8032,0.8124,0.794,0.8032,1872171,0
1971-03-26,0.8214,0.8307,0.8214,0.8307,3186901,0
1971-03-29,0.8307,0.8398,0.8307,0.8398,2303404,0
1971-03-30,0.8398,0.8487,0.8307,0.8398,3092240,0
1971-03-31,0.8398,0.8398,0.8124,0.8124,1430424,0
1971-04-01,0.8124,0.8214,0.8124,0.8214,1409388,0
1971-04-02,0.8214,0.8307,0.8032,0.8032,1167479,0
1971-04-05,0.8124,0.8214,0.8124,0.8214,1135925,0
1971-04-06,0.8214,0.8307,0.8124,0.8124,830910,0
1971-04-07,0.8124,0.8214,0.8124,0.8214,2555832,0
1971-04-08,0.8214,0.8214,0.8124,0.8124,894017,0
1971-04-12,0.8214,0.8398,0.8214,0.8307,1377835,0
1971-04-13,0.8307,0.8487,0.8214,0.8214,1893209,0
1971-04-14,0.8214,0.8307,0.8124,0.8124,1325245,0
1971-04-15,0.8214,0.8307,0.8214,0.8214,1935280,0
1971-04-16,0.8214,0.8398,0.8214,0.8398,2124602,0
1971-04-19,0.8487,0.8763,0.8487,0.8671,3670722,0
1971-04-20,0.8671,0.8854,0.858,0.8671,1956316,0
1971-04-21,0.8671,0.8763,0.8487,0.8763,1535603,0
1971-04-22,0.8763,0.9036,0.8763,0.8943,3039652,0
1971-04-23,0.8943,0.9036,0.8854,0.9036,3828489,0
1971-04-26,0.9127,0.9585,0.9127,0.9585,3765382,0
1971-04-27,0.9585,0.9767,0.858,0.858,13126247,0
1971-04-28,0.9219,0.9491,0.9219,0.9219,4932861,0
1971-04-29,0.9219,0.9311,0.8854,0.9036,5153735,0
1971-04-30,0.9036,0.9127,0.8943,0.9036,1356799,0
1971-05-03,0.9036,0.9219,0.8943,0.9219,3018616,0
1971-05-04,0.9219,0.9401,0.9219,0.9311,1325245,0
1971-05-05,0.9311,0.9676,0.9311,0.9676,1861656,0
1971-05-06,0.9676,0.9767,0.9401,0.9401,1588192,0
1971-05-07,0.9401,0.9585,0.9219,0.9401,2850331,0
1971-05-10,0.9401,0.9676,0.9401,0.9585,1398871,0
1971-05-11,0.9585,1.0039,0.9585,0.9949,2755672,0
1971-05-12,0.9949,1.0132,0.9949,1.0132,4985450,0
1971-05-13,1.0132,1.0313,1.0132,1.0224,2324438,0
1971-05-14,1.0224,1.0313,0.9676,0.9949,2187708,0
1971-05-17,0.9949,0.9949,0.9676,0.9676,1703888,0
1971-05-18,0.9767,0.9949,0.9767,0.9856,1640782,0
1971-05-19,0.9856,0.9949,0.9767,0.9856,1230585,0
1971-05-20,0.9856,1.0132,0.9856,0.9949,1104372,0
1971-05-21,1.0039,1.0132,1.0039,1.0039,599515,0
1971-05-24,1.0039,1.0039,0.9767,0.9767,1903727,0
1971-05-25,0.9767,0.9767,0.9491,0.9585,3975739,0
1971-05-26,0.9585,0.9856,0.9491,0.9491,1209549,0
1971-05-27,0.9491,0.9585,0.9491,0.9491,631072,0
1971-05-28,0.9491,0.9767,0.9491,0.9767,820391,0
1971-06-01,0.9767,0.9949,0.9767,0.9949,830910,0
1971-06-02,0.9949,1.0132,0.9856,0.9856,2303404,0
1971-06-03,0.9856,0.9856,0.9676,0.9676,673141,0
1971-06-04,0.9491,0.9491,0.9311,0.9401,2177189,0
1971-06-07,0.9311,0.9311,0.9127,0.9127,1998387,0
1971-06-08,0.9219,0.9311,0.9219,0.9219,978158,0
1971-06-09,0.9219,0.9219,0.9127,0.9219,1177996,0
1971-06-10,0.9219,0.9219,0.9036,0.9127,1745960,0
1971-06-11,0.9127,0.9127,0.9036,0.9127,2093049,0
1971-06-14,0.9127,0.9127,0.9036,0.9036,1304212,0
1971-06-15,0.9036,0.9036,0.8854,0.8943,1724922,0
1971-06-16,0.8943,0.9219,0.8854,0.9036,4364898,0
1971-06-17,0.9036,0.9127,0.8943,0.9127,5984643,0
1971-06-18,0.9127,0.9127,0.8854,0.8943,1314729,0
1971-06-21,0.8943,0.9036,0.8854,0.8854,2229778,0
1971-06-22,0.8854,0.9036,0.8854,0.8854,2334957,0
1971-06-23,0.8854,0.9036,0.8854,0.8943,2250816,0
1971-06-24,0.9036,0.9127,0.9036,0.9036,2997580,0
1971-06-25,0.9036,0.9036,0.8854,0.8854,1083337,0
1971-06-28,0.8854,0.8943,0.8854,0.8854,1188514,0
1971-06-29,0.8854,0.9127,0.8854,0.9036,2471688,0
1971-06-30,0.9036,0.9219,0.9036,0.9127,1703888,0
1971-07-01,0.9127,0.9219,0.8943,0.9036,841427,0
1971-07-02,0.9036,0.9127,0.8943,0.9036,1209549,0
1971-07-06,0.9036,0.9127,0.8943,0.9127,746766,0
1971-07-07,0.9127,0.9311,0.9127,0.9311,1777513,0
1971-07-08,0.9311,0.9491,0.9311,0.9311,2166673,0
1971-07-09,0.9219,0.9219,0.9127,0.9219,567962,0
1971-07-12,0.9219,0.9311,0.9219,0.9219,683658,0
1971-07-13,0.9036,0.9036,0.858,0.858,3344668,0
1971-07-14,0.858,0.9036,0.858,0.9036,3891595,0
1971-07-15,0.9036,0.9127,0.8763,0.8854,2366512,0
1971-07-16,0.8854,0.8943,0.8763,0.8763,1630263,0
1971-07-19,0.8763,0.8763,0.858,0.8763,2198225,0
1971-07-20,0.8854,0.9036,0.8854,0.8854,2324438,0
1971-07-21,0.8854,0.8854,0.8487,0.8487,1293693,0
1971-07-22,0.8487,0.8671,0.8307,0.858,2471688,0
1971-07-23,0.858,0.8671,0.8487,0.8671,1935280,0
1971-07-26,0.8671,0.8671,0.8487,0.858,536410,0
1971-07-27,0.858,0.858,0.8307,0.8307,1156962,0
1971-07-28,0.8307,0.8398,0.8214,0.8307,3576063,0
1971-07-29,0.8214,0.8214,0.794,0.8124,3386740,0
1971-07-30,0.8124,0.8307,0.8032,0.8124,1819584,0
1971-08-02,0.8124,0.8398,0.8124,0.8124,1945798,0
1971-08-03,0.8124,0.8124,0.785,0.794,4470076,0
1971-08-04,0.794,0.8124,0.794,0.8032,3344668,0
1971-08-05,0.8032,0.8214,0.8032,0.8214,1430424,0
1971-08-06,0.8214,0.8307,0.8214,0.8214,2082529,0
1971-08-09,0.8214,0.8214,0.8124,0.8214,999193,0
1971-08-10,0.8214,0.8214,0.8032,0.8124,1451461,0
1971-08-11,0.8124,0.8307,0.8124,0.8307,1104372,0
1971-08-12,0.8307,0.858,0.8307,0.8398,4375415,0
1971-08-13,0.8398,0.8398,0.8214,0.8214,1314729,0
1971-08-16,0.8671,0.9036,0.8671,0.8671,4333345,0
1971-08-17,0.8671,0.8763,0.858,0.8671,3344668,0
1971-08-18,0.8671,0.8763,0.8487,0.858,1977352,0
1971-08-19,0.858,0.858,0.8487,0.8487,2503243,0
1971-08-20,0.8487,0.858,0.8487,0.858,1714408,0
1971-08-23,0.8671,0.8854,0.8671,0.8854,3334151,0
1971-08-24,0.8854,0.9219,0.8854,0.9127,3050170,0
1971-08-25,0.9219,0.9491,0.9219,0.9401,3323633,0
1971-08-26,0.9401,0.9401,0.9219,0.9311,2303404,0
1971-08-27,0.9311,0.9401,0.9219,0.9401,683658,0
1971-08-30,0.9401,0.9491,0.9219,0.9219,830910,0
1971-08-31,0.9219,0.9219,0.9036,0.9219,1093853,0
1971-09-01,0.9219,0.9311,0.9127,0.9127,830910,0
1971-09-02,0.9127,0.9219,0.9127,0.9219,504856,0
1971-09-03,0.9311,0.9401,0.9311,0.9311,1766993,0
1971-09-07,0.9311,0.9311,0.9127,0.9127,851945,0
1971-09-08,0.9127,0.9219,0.9127,0.9219,788836,0
1971-09-09,0.9219,0.9219,0.9036,0.9127,841427,0
1971-09-10,0.9127,0.9127,0.9036,0.9036,799354,0
1971-09-13,0.9036,0.9127,0.9036,0.9127,1146444,0
